% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 10,000 x probe attenuation
% Time span 5.000 s, time offset 0.000 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-01-29 T 09:37:09 -0500
% Time (s), Channel A (V), Channel B (V)
1.3554074240e+00, 3.3001430929e+00, -9.8456244827e-04
1.3557575680e+00, 3.2999095370e+00, -6.4402282355e-05
1.3561077120e+00, 3.3006665708e+00, 9.9527755938e-04
1.3564578560e+00, 3.3009235660e+00, 8.8946583724e-04
1.3568080000e+00, 3.3000833785e+00, 2.6045533081e-04
1.3571581440e+00, 3.3006336441e+00, 1.1992553254e-03
1.3575082880e+00, 3.3006202502e+00, 4.8798401812e-04
1.3578584320e+00, 3.3004240856e+00, 1.6039181931e-04
1.3582085760e+00, 3.3011920019e+00, 1.1835175060e-03
1.3585587200e+00, 3.2997982003e+00, 4.6192174268e-04
1.3589088640e+00, 3.2994061499e+00, 2.1899008316e-04
1.3592590080e+00, 3.3003886476e+00, -7.4916485124e-04
1.3596091520e+00, 3.3000892383e+00, -6.6132326335e-05
1.3599592960e+00, 3.2998177330e+00, -5.5640446714e-04
1.3603094400e+00, 3.2996865845e+00, -6.2984762449e-04
1.3606595840e+00, 3.2995738526e+00, -1.5978909431e-03
1.3610097280e+00, 3.2996796085e+00, -1.9140425285e-03
1.3613598720e+00, 3.2999220937e+00, -1.4503907419e-03
1.3617100160e+00, 3.2997753190e+00, -2.2713803222e-04
1.3620601600e+00, 3.3002008541e+00, 7.9593184658e-04
1.3624103040e+00, 3.2996938395e+00, 6.3258221013e-04
1.3627604480e+00, 3.2998514968e+00, 1.6072666654e-05
1.3631105920e+00, 3.2999622754e+00, 1.4575341493e-03
1.3634607360e+00, 3.2992906277e+00, 1.7685514106e-04
1.3638108800e+00, 3.2995479019e+00, -2.9165193032e-04
1.3641610240e+00, 3.2993606665e+00, -2.6581288636e-04
1.3645111680e+00, 3.2986014004e+00, -2.8272267107e-04
1.3648613120e+00, 3.2985271759e+00, -3.1542608308e-04
1.3652114560e+00, 3.2994460526e+00, -9.2864296221e-05
1.3655616000e+00, 3.2996701212e+00, -1.0509738140e-03
1.3659117440e+00, 3.2996918863e+00, -1.3810773669e-03
1.3662618880e+00, 3.2993804783e+00, -6.1751408515e-04
1.3666120320e+00, 3.2981027571e+00, -9.9985380474e-04
1.3669621760e+00, 3.2985776821e+00, -1.2372046772e-03
1.3673123200e+00, 3.2988823931e+00, 2.1837619658e-04
1.3676624640e+00, 3.2989036000e+00, -6.4307408975e-04
1.3680126080e+00, 3.2993581552e+00, -2.0202449058e-05
1.3683627520e+00, 3.2991700826e+00, 5.5244210835e-04
1.3687128960e+00, 3.2993606665e+00, -1.8544955309e-04
1.3690630400e+00, 3.3003897637e+00, 5.0227083292e-06
1.3694131840e+00, 3.2998104780e+00, 8.5648338588e-04
1.3697633280e+00, 3.3002432681e+00, -7.4894161976e-05
1.3701134720e+00, 3.2991717569e+00, -1.0891463973e-03
1.3704636160e+00, 3.2993207639e+00, -1.7562736791e-04
1.3708137600e+00, 3.2988533730e+00, -2.2378956000e-05
1.3711639040e+00, 3.2990026590e+00, -3.0253446503e-04
1.3715140480e+00, 3.2996254749e+00, -1.6061505080e-04
1.3718641920e+00, 3.2996902120e+00, -3.7106652979e-04
1.3722143360e+00, 3.2997479732e+00, 2.6547803914e-04
1.3725644800e+00, 3.2989155987e+00, -2.3210493268e-04
1.3729146240e+00, 3.2992183565e+00, -6.2928954578e-04
1.3732647680e+00, 3.2996268701e+00, -5.4730778428e-04
1.3736149120e+00, 3.2988902062e+00, -5.1332079125e-04
1.3739650560e+00, 3.2993634569e+00, 4.1822418022e-04
1.3743152000e+00, 3.2993963836e+00, 8.9409789048e-04
1.3746653440e+00, 3.2993882914e+00, -9.4767344599e-04
1.3750154880e+00, 3.2992264486e+00, -8.1356713360e-04
1.3753656320e+00, 3.2990724189e+00, -5.3101188614e-04
1.3757157760e+00, 3.2985140611e+00, -2.6854747200e-04
1.3760659200e+00, 3.2983770528e+00, -1.8489147439e-04
1.3764160640e+00, 3.2991544564e+00, -7.1489881886e-05
1.3767662080e+00, 3.2985885646e+00, -6.4078596707e-04
1.3771163520e+00, 3.2986945996e+00, -9.3751641359e-04
1.3774664960e+00, 3.2987392459e+00, -1.2023805662e-03
1.3778166400e+00, 3.2970664048e+00, -9.1173317750e-04
1.3781667840e+00, 3.2976451325e+00, -8.1568783267e-04
1.3785169280e+00, 3.2978326469e+00, -1.5291356469e-04
1.3788670720e+00, 3.2986256768e+00, -1.0665442098e-03
1.3792172160e+00, 3.2977986041e+00, -1.0000770362e-03
1.3795673600e+00, 3.2981878641e+00, 9.9896087882e-05
1.3799175040e+00, 3.2983248724e+00, -7.4408633504e-04
1.3802676480e+00, 3.2978334841e+00, -9.5375650385e-04
1.3806177920e+00, 3.2983865401e+00, 4.3814758992e-04
1.3809679360e+00, 3.2980218356e+00, 2.1095374983e-05
1.3813180800e+00, 3.2985193628e+00, 3.5867718258e-04
1.3816682240e+00, 3.2989513158e+00, 3.8836696959e-04
1.3820183680e+00, 3.2982964104e+00, 2.1564161094e-04
1.3823685120e+00, 3.2980809920e+00, 1.0017512723e-04
1.3827186560e+00, 3.2982668322e+00, -5.4602420326e-04
1.3830688000e+00, 3.2988888110e+00, -8.7495579096e-04
1.3834189440e+00, 3.2978996164e+00, -1.1027077098e-03
1.3837690880e+00, 3.2991357608e+00, -8.4247561043e-04
1.3841192320e+00, 3.2986499533e+00, -1.7467863412e-05
1.3844693760e+00, 1.3191323891e+00, -1.2373721008e-03
1.3848195200e+00, 1.7292627800e-02, -2.0895024728e-03
1.3851696640e+00, 1.6482018432e-02, -2.5662133012e-03
1.3855198080e+00, 1.5339352214e-02, -3.5474830851e-03
1.3858699520e+00, 1.6286690873e-02, -2.5441133845e-03
1.3862200960e+00, 1.7060188005e-02, -2.2476619773e-03
1.3865702400e+00, 1.7740765027e-02, -3.7601668789e-03
1.3869203840e+00, 1.6873231628e-02, -4.2714227789e-03
1.3872705280e+00, 1.7844009594e-02, -3.8323264552e-03
1.3876206720e+00, 1.7013030352e-02, -3.6643447655e-03
1.3879708160e+00, 1.6636606242e-02, -2.6402145372e-03
1.3883209600e+00, 1.7853496932e-02, -2.2133959450e-03
1.3886711040e+00, 1.7797410019e-02, -3.1787604858e-03
1.3890212480e+00, 1.8159603120e-02, -2.5895967988e-03
1.3893713920e+00, 1.7841498239e-02, -3.2993054857e-03
1.3897215360e+00, 1.7273653123e-02, -2.9896276133e-03
1.3900716800e+00, 1.6620700998e-02, -3.1147488586e-03
1.3904218240e+00, 1.7417637437e-02, -2.1077516464e-03
1.3907719680e+00, 1.7881679909e-02, -2.2631765653e-03
1.3911221120e+00, 1.7330019075e-02, -2.2817047782e-03
1.3914722560e+00, 1.7939441058e-02, -1.8387577115e-03
1.3918224000e+00, 1.7814710460e-02, -1.6482296422e-03
1.3921725440e+00, 1.8097935420e-02, -2.2061967297e-03
1.3925226880e+00, 1.8460686600e-02, -1.6351147927e-03
1.3928728320e+00, 1.8951237811e-02, -2.3474464495e-03
1.3932229760e+00, 1.7946696082e-02, -2.9402376481e-03
1.3935731200e+00, 1.6975639076e-02, -3.1612368146e-03
1.3939232640e+00, 1.7077209407e-02, -3.7755698511e-03
1.3942734080e+00, 1.7134970556e-02, -4.4871760056e-03
1.3946235520e+00, 1.6421187849e-02, -3.4473079578e-03
1.3949736960e+00, 1.6939363958e-02, -1.5829902418e-03
1.3953238400e+00, 1.7956741499e-02, -2.4683821045e-03
1.3956739840e+00, 1.7759739704e-02, -3.4607576546e-03
1.3960241280e+00, 1.9473878550e-02, -3.3282697704e-03
1.3963742720e+00, 1.9106941780e-02, -4.0849128763e-03
1.3967244160e+00, 1.7734347121e-02, -3.6045745364e-03
1.3970745600e+00, 1.8373905356e-02, -3.6519554183e-03
1.3974247040e+00, 1.8597136852e-02, -3.1419272914e-03
1.3977748480e+00, 1.8835715512e-02, -1.3900066262e-03
1.3981249920e+00, 1.8998116425e-02, -1.8434455726e-03
1.3984751360e+00, 1.7736579436e-02, -2.0733739983e-03
1.3988252800e+00, 1.8324515388e-02, -2.5301056091e-03
1.3991754240e+00, 1.7779551499e-02, -1.8937842716e-03
1.3995255680e+00, 1.7928558523e-02, -8.8952164511e-04
1.3998757120e+00, 1.6466392227e-02, -1.2445155082e-03
1.4002258560e+00, 1.7131622084e-02, -2.3506833060e-03
1.4005760000e+00, 1.7664308240e-02, -2.1147834381e-03
1.4009261440e+00, 1.7925210050e-02, -2.2291337644e-03
1.4012762880e+00, 1.7208357910e-02, -8.8589413354e-04
1.4016264320e+00, 1.6729247313e-02, -1.1860846680e-03
1.4019765760e+00, 1.6110337992e-02, -2.5662691090e-03
1.4023267200e+00, 1.6639675675e-02, -2.2479968246e-03
1.4026768640e+00, 1.6976476194e-02, -2.6476369840e-03
1.4030270080e+00, 1.6676229833e-02, -2.7486492292e-03
1.4033771520e+00, 1.7302952256e-02, -1.5932588899e-03
1.4037272960e+00, 1.7075814210e-02, -2.0097530261e-03
1.4040774400e+00, 1.7064094556e-02, -1.9046668063e-03
1.4044275840e+00, 1.7144457895e-02, -2.6355266761e-03
1.4047777280e+00, 1.6464717991e-02, -1.3605400707e-03
1.4051278720e+00, 1.6307897865e-02, -1.8923890749e-03
1.4054780160e+00, 1.7410661453e-02, -1.0533177445e-03
1.4058281600e+00, 1.7300998981e-02, -1.1962975083e-03
1.4061783040e+00, 1.6783101911e-02, -1.9293896929e-03
1.4065284480e+00, 1.5864225268e-02, -2.7843662663e-03
1.4068785920e+00, 1.6679857345e-02, -3.6578710526e-03
1.4072287360e+00, 1.6621538116e-02, -2.9577613194e-03
1.4075788800e+00, 1.7519486807e-02, -2.7925142153e-03
1.4079290240e+00, 1.7059908966e-02, -2.8768957153e-03
1.4082791680e+00, 1.7492419988e-02, -3.1084983771e-03
1.4086293120e+00, 1.7767831846e-02, -3.3630938815e-03
1.4089794560e+00, 1.6092758511e-02, -3.5417906823e-03
1.4093296000e+00, 1.7792387310e-02, -3.8876878626e-03
1.4096797440e+00, 1.7817221814e-02, -2.8951448888e-03
1.4100298880e+00, 1.7469538760e-02, -3.2105709719e-03
1.4103800320e+00, 1.7187150918e-02, -3.3398778075e-03
1.4107301760e+00, 1.7729045373e-02, -3.2864138677e-03
1.4110803200e+00, 1.7451401201e-02, -3.1360116572e-03
1.4114304640e+00, 1.7729603452e-02, -2.9357730184e-03
1.4117806080e+00, 1.7739648870e-02, -3.6189729670e-03
1.4121307520e+00, 1.7876936239e-02, -3.9831193208e-03
1.4124808960e+00, 1.8618622883e-02, -2.9544686550e-03
1.4128310400e+00, 1.7482095532e-02, -1.3164518531e-03
1.4131811840e+00, 1.7109857013e-02, -1.3993823484e-03
1.4135313280e+00, 1.8363301860e-02, -2.8159535209e-03
1.4138814720e+00, 1.6112849346e-02, -3.0613407267e-03
1.4142316160e+00, 1.5832972858e-02, -2.6269880719e-03
1.4145817600e+00, 1.5920033142e-02, -3.2242439002e-03
1.4149319040e+00, 1.6006256307e-02, -3.5251599369e-03
1.4152820480e+00, 1.6737060415e-02, -2.7841430348e-03
1.4156321920e+00, 1.6770545140e-02, -2.0992130423e-03
1.4159823360e+00, 1.6663394022e-02, -3.0341622938e-03
1.4163324800e+00, 1.6543965172e-02, -3.5483202031e-03
1.4166826240e+00, 1.7275327359e-02, -3.0345529489e-03
1.4170327680e+00, 1.7005775328e-02, -2.4794878707e-03
1.4173829120e+00, 1.6045321819e-02, -1.9590236720e-03
1.4177330560e+00, 1.5451805080e-02, -1.2820183971e-03
1.4180832000e+00, 1.7006054367e-02, -2.1724887760e-03
1.4184333440e+00, 1.6245672086e-02, -2.6952969052e-03
1.4187834880e+00, 1.7087254824e-02, -2.2667482690e-03
1.4191336320e+00, 1.8495566521e-02, -4.2236512419e-03
1.4194837760e+00, 1.7497721736e-02, -3.5084733837e-03
1.4198339200e+00, 1.6967546934e-02, -1.7703372624e-03
1.4201840640e+00, 1.6845606730e-02, -5.7504429583e-04
1.4205342080e+00, 1.7511394665e-02, -1.2773863439e-03
1.4208843520e+00, 1.7413451847e-02, -2.4380226230e-03
1.4212344960e+00, 1.7876657200e-02, -2.2607768269e-03
1.4215846400e+00, 1.8651828568e-02, -7.2315838367e-04
1.4219347840e+00, 1.8309726301e-02, -1.0927181010e-03
1.4222849280e+00, 1.8380323262e-02, -2.1182993339e-03
1.4226350720e+00, 1.8001666837e-02, -2.6552826622e-03
1.4229852160e+00, 1.8687824647e-02, -2.9377821018e-03
1.4233353600e+00, 1.9113080646e-02, -3.5512780203e-03
1.4236855040e+00, 1.9581029668e-02, -2.7385480047e-03
1.4240356480e+00, 1.8569790993e-02, -1.3208048670e-03
1.4243857920e+00, 2.0008797021e-02, -2.3872932689e-03
1.4247359360e+00, 1.9428395133e-02, -1.8389809429e-03
1.4250860800e+00, 1.9386818267e-02, -1.6314314732e-03
1.4254362240e+00, 1.8704846048e-02, -2.5180511091e-03
1.4257863680e+00, 1.8760374883e-02, -1.5227177418e-03
1.4261365120e+00, 1.7537903405e-02, -2.9502830647e-03
1.4264866560e+00, 1.8358279151e-02, -2.4898681345e-03
1.4268368000e+00, 1.7731277688e-02, -1.9940710146e-03
1.4271869440e+00, 1.8469057781e-02, -1.6487877209e-03
1.4275370880e+00, 1.7198312493e-02, -2.2425276533e-03
1.4278872320e+00, 1.7205288477e-02, -1.2776095754e-03
1.4282373760e+00, 1.7006333407e-02, -7.4615122625e-04
1.4285875200e+00, 1.7555203846e-02, -1.3671812072e-03
1.4289376640e+00, 1.7306021689e-02, -9.6865720523e-04
1.4292878080e+00, 1.8360511466e-02, -1.1759276356e-03
1.4296379520e+00, 1.6400538936e-02, -1.3533966633e-03
1.4299880960e+00, 1.6533082636e-02, -1.9296687322e-03
1.4303382400e+00, 1.7744950618e-02, -2.1797437992e-03
1.4306883840e+00, 1.7589525689e-02, -2.2634556046e-03
1.4310385280e+00, 1.8377253829e-02, -1.7417078250e-03
1.4313886720e+00, 1.8842412457e-02, -2.2863926393e-03
1.4317388160e+00, 1.8283217561e-02, -2.3965015675e-03
1.4320889600e+00, 1.7199149611e-02, -2.7490398843e-03
1.4324391040e+00, 1.7653704744e-02, -2.4970673498e-03
1.4327892480e+00, 1.7566923500e-02, -2.2399604912e-03
1.4331393920e+00, 1.8254197467e-02, -1.1663844898e-03
1.4334895360e+00, 1.8138675168e-02, -1.2210762027e-03
1.4338396800e+00, 1.8386183088e-02, -3.0014588818e-03
1.4341898240e+00, 1.7522835279e-02, -2.5124703220e-03
1.4345399680e+00, 1.7871355452e-02, -1.4633381678e-03
1.4348901120e+00, 1.6807657376e-02, -1.1479678926e-03
1.4352402560e+00, 1.7387222146e-02, -1.9733104868e-03
1.4355904000e+00, 1.7586735295e-02, -1.8575649638e-03
1.4359405440e+00, 1.6624607549e-02, -2.0597568780e-03
1.4362906880e+00, 1.6526106652e-02, -2.4187130999e-03
1.4366408320e+00, 1.6484250747e-02, -1.3048438161e-03
1.4369909760e+00, 1.6790635974e-02, -1.0899835153e-03
1.4373411200e+00, 1.6748501029e-02, -1.2805115846e-03
1.4376912640e+00, 1.5734751000e-02, -1.4602687349e-03
1.4380414080e+00, 1.5809254512e-02, -2.3439305536e-03
1.4383915520e+00, 1.6516340274e-02, -1.5732796723e-03
1.4387416960e+00, 1.6941038194e-02, -3.3283255783e-03
1.4390918400e+00, 1.7533159736e-02, -3.3264839186e-03
1.4394419840e+00, 1.6290039346e-02, -1.9706875169e-03
1.4397921280e+00, 1.5801720449e-02, -2.3342757921e-03
1.4401422720e+00, 1.7309928241e-02, -1.9219672461e-03
1.4404924160e+00, 1.7553808649e-02, -3.1707799604e-03
1.4408425600e+00, 1.6694646431e-02, -3.4090795667e-03
1.4411927040e+00, 1.7970414428e-02, -2.5966285905e-03
1.4415428480e+00, 1.7517254492e-02, -2.9824842059e-03
1.4418929920e+00, 1.6810447769e-02, -3.0168060462e-03
1.4422431360e+00, 1.7093393690e-02, -3.4584695319e-03
1.4425932800e+00, 1.7767273767e-02, -3.0031331179e-03
1.4429434240e+00, 1.8174392207e-02, -2.4557137179e-03
1.4432935680e+00, 1.7613244035e-02, -2.4831711901e-03
1.4436437120e+00, 1.6941317234e-02, -2.7966998056e-03
1.4439938560e+00, 1.6762173959e-02, -2.8979910902e-03
1.4443440000e+00, 1.5455990670e-02, -1.9943500539e-03
1.4446941440e+00, 1.5774653630e-02, -1.9713014035e-03
1.4450442880e+00, 1.6642187030e-02, -1.5295263020e-03
1.4453944320e+00, 1.7280908146e-02, -1.2927335082e-03
1.4457445760e+00, 1.7633055830e-02, -2.4307117920e-03
1.4460947200e+00, 1.6956385360e-02, -3.1151953215e-03
1.4464448640e+00, 1.7025866163e-02, -3.1420947150e-03
1.4467950080e+00, 1.6590843786e-02, -3.1615158539e-03
1.4471451520e+00, 1.6979545627e-02, -2.7746556968e-03
1.4474952960e+00, 1.6665905376e-02, -2.0761085840e-03
1.4478454400e+00, 1.6519967786e-02, -3.3493093376e-03
1.4481955840e+00, 1.7035353501e-02, -3.9383614088e-03
1.4485457280e+00, 1.6437651172e-02, -3.9325573903e-03
1.4488958720e+00, 1.8428038994e-02, -3.1029733979e-03
1.4492460160e+00, 1.7044561800e-02, -2.3581057527e-03
1.4495961600e+00, 1.7070512462e-02, -1.7204450264e-03
1.4499463040e+00, 1.6686833329e-02, -1.2465245916e-03
1.4502964480e+00, 1.6919273124e-02, -1.9848069081e-03
1.4506465920e+00, 1.5954634024e-02, -1.5117235914e-03
1.4509967360e+00, 1.6795937722e-02, -1.5595509362e-03
1.4513468800e+00, 1.5871759331e-02, -1.8256428619e-03
1.4516970240e+00, 1.6479786117e-02, -1.2674525430e-03
1.4520471680e+00, 1.6744594478e-02, -1.1774344481e-03
1.4523973120e+00, 1.7619661941e-02, -2.0340294497e-03
1.4527474560e+00, 1.7542647075e-02, -1.6005697209e-03
1.4530976000e+00, 1.7611011720e-02, -1.7175988250e-03
1.4534477440e+00, 1.7507767154e-02, -1.6424256237e-03
1.4537978880e+00, 1.6223627976e-02, -1.5467709339e-03
1.4541480320e+00, 1.6766638588e-02, -2.2346587436e-03
1.4544981760e+00, 1.7050979706e-02, -1.7844566536e-03
1.4548483200e+00, 1.6491226731e-02, -1.0809426403e-03
1.4551984640e+00, 1.6636885282e-02, -1.6964476421e-03
1.4555486080e+00, 1.6727294037e-02, -8.8075980947e-04
1.4558987520e+00, 1.6666463455e-02, -1.1749230940e-03
1.4562488960e+00, 1.8366371293e-02, -1.8839620864e-03
1.4565990400e+00, 1.8112166428e-02, -1.5687592348e-03
1.4569491840e+00, 1.7629986397e-02, -3.0226658725e-03
1.4572993280e+00, 1.7501907327e-02, -3.4142138907e-03
1.4576494720e+00, 1.7620499059e-02, -2.3547572805e-03
1.4579996160e+00, 1.8212620601e-02, -2.0523344312e-03
1.4583497600e+00, 1.8133094380e-02, -1.6058714686e-03
1.4586999040e+00, 1.6915366572e-02, -2.0282812391e-03
1.4590500480e+00, 1.7328902918e-02, -2.9133382546e-03
1.4594001920e+00, 1.6746826793e-02, -2.2990052180e-03
1.4597503360e+00, 1.8224340254e-02, -2.3885768499e-03
1.4601004800e+00, 1.7118507233e-02, -2.7804039075e-03
1.4604506240e+00, 1.6774172651e-02, -1.0196655987e-03
1.4608007680e+00, 1.7109298934e-02, -2.4346183429e-03
1.4611509120e+00, 1.6787845581e-02, -2.1828690399e-03
1.4615010560e+00, 1.8519563907e-02, -2.7026077362e-03
1.4618512000e+00, 1.7203056162e-02, -2.2911921162e-03
1.4622013440e+00, 1.8356325876e-02, -1.8051055657e-03
1.4625514880e+00, 1.7645333563e-02, -2.7288932432e-03
1.4629016320e+00, 1.7095905044e-02, -1.9700178225e-03
1.4632517760e+00, 1.7382478477e-02, -3.4810717194e-03
1.4636019200e+00, 1.8000550680e-02, -2.2601071324e-03
1.4639520640e+00, 1.7840940161e-02, -8.5999928171e-04
1.4643022080e+00, 1.6929876620e-02, -7.0569052026e-04
1.4646523520e+00, 1.6916203690e-02, -2.9637327615e-03
1.4650024960e+00, 1.6797332919e-02, -3.8544263719e-03
1.4653526400e+00, 1.7172919910e-02, -3.5482643953e-03
1.4657027840e+00, 1.6963082304e-02, -2.5918849215e-03
1.4660529280e+00, 1.7830336665e-02, -1.8074494962e-03
1.4664030720e+00, 1.8695079670e-02, -1.8816739637e-03
1.4667532160e+00, 1.7860193877e-02, -1.4674121423e-03
1.4671033600e+00, 1.8219038506e-02, -2.0551248247e-03
1.4674535040e+00, 1.7486839201e-02, -1.2250943694e-03
1.4678036480e+00, 1.7973762900e-02, -1.5233316284e-03
1.4681537920e+00, 1.7767831846e-02, -1.5351070890e-03
1.4685039360e+00, 1.7275327359e-02, -1.5497845589e-03
1.4688540800e+00, 1.7356248776e-02, -1.8829017369e-03
1.4692042240e+00, 1.7500512130e-02, -1.6038623853e-03
1.4695543680e+00, 1.7572225248e-02, -1.5938169686e-03
1.4699045120e+00, 1.6555405786e-02, -6.0188788146e-04
1.4702546560e+00, 1.6792868289e-02, -5.4474062224e-04
1.4706048000e+00, 1.7332530430e-02, -1.8418271443e-03
1.4709549440e+00, 1.6948014179e-02, -1.8964072415e-03
1.4713050880e+00, 1.6894159580e-02, -1.3329709827e-03
1.4716552320e+00, 1.7371316902e-02, -2.4494074286e-03
1.4720053760e+00, 1.6575775660e-02, -1.6194327811e-03
1.4723555200e+00, 1.6552057313e-02, -1.9286641906e-03
1.4727056640e+00, 1.7581433547e-02, -1.8947330054e-03
1.4730558080e+00, 1.7842893436e-02, -1.6875183829e-03
1.4734059520e+00, 1.7939720097e-02, -1.5873990635e-03
1.4737560960e+00, 1.6882998005e-02, -1.5608345172e-03
1.4741062400e+00, 1.7351784146e-02, -3.0203219420e-03
1.4744563840e+00, 1.6939363958e-02, -3.0738416896e-03
1.4748065280e+00, 1.7100090635e-02, -2.4255216601e-03
1.4751566720e+00, 1.8168253341e-02, -2.4461705721e-03
1.4755068160e+00, 1.8242477813e-02, -2.2575957783e-03
1.4758569600e+00, 1.7881679909e-02, -1.2273266842e-03
1.4762071040e+00, 1.6882998005e-02, -9.5213807561e-04
1.4765572480e+00, 1.7102322950e-02, -1.5008410567e-03
1.4769073920e+00, 1.6726456919e-02, -7.7494808733e-04
1.4772575360e+00, 1.7637799500e-02, -8.8081561734e-04
1.4776076800e+00, 1.7138877107e-02, -1.2506543740e-03
1.4779578240e+00, 1.6622654274e-02, -9.9550079086e-04
1.4783079680e+00, 1.6567683518e-02, -1.0895928602e-03
1.4786581120e+00, 1.6494575203e-02, -1.9801748549e-03
1.4790082560e+00, 1.7793782507e-02, -2.8056290648e-03
1.4793584000e+00, 1.7812478145e-02, -1.8531561420e-03
1.4797085440e+00, 1.8822321623e-02, -2.1143927830e-03
1.4800586880e+00, 1.8544956490e-02, -2.5529868359e-03
1.4804088320e+00, 1.7717046681e-02, -1.9897738086e-03
1.4807589760e+00, 1.7868844098e-02, -9.7088952004e-04
1.4811091200e+00, 1.7972088664e-02, -3.2792704603e-04
1.4814592640e+00, 1.8390089640e-02, -5.6667311528e-04
1.4818094080e+00, 1.7640589893e-02, -2.7709723774e-03
1.4821595520e+00, 1.7899259389e-02, -3.2727409395e-03
1.4825096960e+00, 1.7651193389e-02, -3.1129630067e-03
1.4828598400e+00, 1.7391128697e-02, -1.8174949129e-03
1.4832099840e+00, 1.7820849326e-02, -6.2142063607e-04
1.4835601280e+00, 1.7313555752e-02, -1.5507332927e-03
1.4839102720e+00, 1.7348993752e-02, -1.9748731072e-03
1.4842604160e+00, 2.5627533763e-02, -1.2592487860e-03
1.4846105600e+00, 3.3008945459e+00, 4.0254216865e-04
1.4849607040e+00, 3.3000498938e+00, 5.7097032130e-04
1.4853108480e+00, 3.3007430276e+00, 3.2982451362e-04
1.4856609920e+00, 3.3005820219e+00, 5.1399048569e-04
1.4860111360e+00, 3.3002477327e+00, -1.8974675910e-04
1.4863612800e+00, 3.3000588230e+00, -5.2113389309e-04
1.4867114240e+00, 3.3017721248e+00, -2.2518475676e-04
1.4870615680e+00, 3.3018893213e+00, -1.7780387486e-04
1.4874117120e+00, 3.3007929756e+00, 8.6518941365e-04
1.4877618560e+00, 3.3011428910e+00, 1.3680183253e-03
1.4881120000e+00, 3.3014855513e+00, 1.1061677977e-03
1.4884621440e+00, 3.3013691919e+00, 8.9186557566e-04
1.4888122880e+00, 3.3020592563e+00, 6.8911558277e-04
1.4891624320e+00, 3.3018616964e+00, 3.6353246730e-04
1.4895125760e+00, 3.3007709315e+00, 1.0917135593e-03
1.4898627200e+00, 3.3001179794e+00, 1.0192191357e-03
1.4902128640e+00, 3.3010622486e+00, 1.1742533995e-03
1.4905630080e+00, 3.3012173945e+00, 1.7319414477e-03
1.4909131520e+00, 3.3010837346e+00, 1.2632669527e-03
1.4912632960e+00, 3.3024697232e+00, 8.2283124007e-04
1.4916134400e+00, 3.3018097951e+00, 1.5012317117e-04
1.4919635840e+00, 3.3006353184e+00, 6.9904938369e-04
1.4923137280e+00, 3.3005744878e+00, 2.9511201828e-04
1.4926638720e+00, 3.3004129240e+00, -5.5143756668e-04
1.4930140160e+00, 3.3004879856e+00, -8.9437692983e-04
1.4933641600e+00, 3.3008725018e+00, -5.2978411300e-04
1.4937143040e+00, 3.3007374468e+00, 1.9896621928e-03
1.4940644480e+00, 3.3004478039e+00, 2.7151086992e-03
1.4944145920e+00, 3.3009500748e+00, 1.6978428389e-03
1.4947647360e+00, 3.2998152217e+00, 8.2238477711e-04
1.4951148800e+00, 3.2998992125e+00, 2.4388039332e-04
1.4954650240e+00, 3.2995529247e+00, 7.0474178646e-04
1.4958151680e+00, 3.2993623408e+00, 1.1331229991e-03
1.4961653120e+00, 3.3001065388e+00, 2.1103746163e-03
1.4965154560e+00, 3.2999728789e+00, 7.7985917992e-04
1.4968656000e+00, 3.2996544950e+00, -6.1751408515e-04
1.4972157440e+00, 3.2996179408e+00, -1.1195058787e-04
1.4975658880e+00, 3.2996162666e+00, 8.5017709653e-04
1.4979160320e+00, 3.3001327685e+00, 9.5118934182e-04
1.4982661760e+00, 3.2993863382e+00, 6.2471330042e-04
1.4986163200e+00, 3.2989728018e+00, 1.2579652050e-03
1.4989664640e+00, 3.2984540676e+00, 1.6116754871e-03
1.4993166080e+00, 3.2990378180e+00, 1.4510046284e-06
